session_id,user,sensor,elapsed_sec,sample_count,delta,theta,alpha,beta,gamma_1,gamma_2,ppg_ir,ppg_red,ppg_ambient,acc_x,acc_y,acc_z,drl,ref
0,A9,eeg,316,252,808.256009,811.748068,808.694111,813.380578,,,,,,,,,,
0,A9,eeg,317,264,801.239318,809.826008,790.428880,820.979853,,,,,,,,,,
0,A9,eeg,318,252,744.238039,791.652715,819.552447,936.925114,,,,,,,,,,
0,A9,eeg,319,252,716.534973,739.335716,778.196114,743.376214,,,,,,,,,,
0,A9,eeg,320,264,655.357144,713.232601,717.666361,663.960622,,,,,,,,,,
0,A9,eeg,321,240,714.325091,746.552805,731.494964,740.110957,,,,,,,,,,
0,A9,eeg,322,264,756.057692,781.727719,783.286020,764.864163,,,,,,,,,,
0,A9,eeg,323,264,752.532052,780.332721,797.701465,808.510379,,,,,,,,,,
0,A9,eeg,324,252,740.338244,746.844291,731.213151,776.069539,,,,,,,,,,
0,A9,eeg,325,252,747.642160,803.686261,744.081336,781.224492,,,,,,,,,,
0,A9,eeg,326,264,798.151708,815.552505,768.521061,797.495427,,,,,,,,,,
0,A9,eeg,327,240,827.904458,836.295481,793.551284,808.212913,,,,,,,,,,
0,A9,eeg,328,264,833.373013,826.427049,791.016487,802.794571,,,,,,,,,,
0,A9,eeg,329,260,849.124681,807.188932,793.870532,791.741198,,,,,,,,,,
0,A9,eeg,330,256,835.998738,815.487072,805.597965,797.998942,,,,,,,,,,
0,A9,eeg,331,240,799.410561,778.095545,802.202539,807.155224,,,,,,,,,,
0,A9,eeg,332,240,816.085170,775.526863,797.024882,810.825246,,,,,,,,,,
0,A9,eeg,333,264,758.634006,802.751834,808.493591,867.979242,,,,,,,,,,
0,A9,eeg,334,276,824.954742,827.173780,820.868501,829.937358,,,,,,,,,,
0,A9,eeg,335,264,894.015568,815.897438,807.678575,821.904762,,,,,,,,,,
0,A9,eeg,336,245,809.261868,803.857672,787.056296,795.276074,,,,,,,,,,
0,A9,eeg,337,259,804.910269,804.151078,802.310665,816.592140,,,,,,,,,,
0,A9,eeg,338,264,863.649269,787.255799,799.387974,806.188952,,,,,,,,,,
0,A9,eeg,339,242,807.589080,795.073264,791.901436,787.003000,,,,,,,,,,
0,A9,eeg,340,274,794.683164,804.512315,808.419563,782.802599,,,,,,,,,,
0,A9,eeg,341,252,784.774115,781.817696,808.041749,803.793391,,,,,,,,,,
0,A9,eeg,342,240,791.879121,811.246645,814.097379,815.388436,,,,,,,,,,
0,A9,eeg,343,276,829.900860,807.906119,808.465261,812.046370,,,,,,,,,,
0,A9,eeg,344,252,822.860630,788.699491,802.053758,821.837321,,,,,,,,,,
0,A9,eeg,345,252,815.834932,803.532765,824.202141,806.634689,,,,,,,,,,
0,A9,eeg,346,252,803.539164,808.294379,847.447378,802.837231,,,,,,,,,,
0,A9,eeg,347,252,810.297838,801.139171,795.979422,812.929680,,,,,,,,,,
0,A9,eeg,348,264,815.337304,803.087610,808.540907,811.547619,,,,,,,,,,
0,A9,eeg,349,251,807.279896,794.994531,821.024477,810.919110,,,,,,,,,,
0,A9,eeg,350,253,815.128205,808.821473,803.011633,815.311358,,,,,,,,,,
0,A9,eeg,351,264,797.190172,798.542433,805.668503,806.996342,,,,,,,,,,
0,A9,eeg,352,252,806.374064,810.899036,810.420958,817.601751,,,,,,,,,,
0,A9,eeg,353,252,803.174606,805.182863,809.579923,816.252254,,,,,,,,,,
0,A9,eeg,354,252,803.842958,772.988402,802.525442,804.359412,,,,,,,,,,
0,A9,eeg,355,261,807.684031,750.152972,794.929200,809.771244,,,,,,,,,,
0,A9,eeg,356,267,815.107082,772.068981,814.995410,815.964250,,,,,,,,,,
0,A9,eeg,357,240,809.762514,773.906748,818.417128,800.574025,,,,,,,,,,
0,A9,eeg,358,252,804.714376,770.145501,813.263856,809.647078,,,,,,,,,,
0,A9,eeg,359,276,809.253602,801.154117,811.039051,814.782214,,,,,,,,,,
0,A9,eeg,360,240,807.527932,798.468715,812.537700,803.300523,,,,,,,,,,
0,A9,eeg,361,264,793.753057,795.753970,814.183461,804.990845,,,,,,,,,,
0,A9,eeg,362,241,811.172472,808.734826,812.652108,814.217019,,,,,,,,,,
0,A9,eeg,363,252,808.876391,811.453869,816.151522,807.422963,,,,,,,,,,
0,A9,eeg,364,264,823.658424,781.111113,838.568379,817.535106,,,,,,,,,,
0,A9,eeg,365,252,817.238793,805.333165,811.106901,807.373396,,,,,,,,,,
0,A9,eeg,366,264,809.275031,816.271372,823.296704,820.544874,,,,,,,,,,
0,A9,eeg,367,204,806.409903,825.171838,833.190941,828.223443,,,,,,,,,,
0,A9,eeg,368,312,823.765381,881.991406,827.232907,809.642152,,,,,,,,,,
0,A9,eeg,369,252,791.011542,786.811154,807.259874,786.152395,,,,,,,,,,
0,A9,eeg,370,252,803.755018,801.292667,809.570325,804.508116,,,,,,,,,,
0,A9,eeg,371,252,809.407236,810.155535,806.602720,805.250021,,,,,,,,,,
0,A9,eeg,372,259,797.702635,811.035121,814.359687,799.337692,,,,,,,,,,
0,A9,eeg,373,257,811.097336,801.483451,806.174376,811.708786,,,,,,,,,,
0,A9,eeg,374,264,801.878819,806.840664,806.604095,804.241458,,,,,,,,,,
0,A9,eeg,375,252,807.574862,805.825630,810.902238,808.500645,,,,,,,,,,
0,A9,eeg,376,252,794.840981,800.310925,805.253217,803.852553,,,,,,,,,,
0,A9,eeg,377,252,817.705682,805.155684,812.820951,815.256120,,,,,,,,,,
0,A9,eeg,378,264,804.226194,798.588220,805.488408,804.041516,,,,,,,,,,
0,A9,eeg,379,252,804.041227,805.352350,809.583118,805.630563,,,,,,,,,,
0,A9,eeg,380,252,805.875200,810.345809,808.446282,808.329557,,,,,,,,,,
0,A9,eeg,381,252,796.906803,811.377118,809.408838,801.366220,,,,,,,,,,
0,A9,eeg,382,264,807.116913,806.494202,808.649272,813.153236,,,,,,,,,,
0,A9,eeg,383,255,801.867849,806.050424,809.495086,806.872086,,,,,,,,,,
0,A9,eeg,384,261,804.831100,808.695218,811.565132,805.369884,,,,,,,,,,
0,A9,eeg,385,251,802.855687,810.869348,818.857319,804.952211,,,,,,,,,,
0,A9,eeg,386,246,811.202092,808.797612,806.070465,810.772955,,,,,,,,,,
0,A9,eeg,387,252,807.499713,802.416712,811.700101,811.596174,,,,,,,,,,
0,A9,eeg,388,251,815.874669,804.652020,826.021775,824.790508,,,,,,,,,,
0,A9,eeg,389,265,811.653881,809.137467,811.842425,804.276454,,,,,,,,,,
0,A9,eeg,390,252,806.904910,804.492126,805.253217,804.033230,,,,,,,,,,
0,A9,eeg,391,264,803.675215,799.685595,804.458186,805.198417,,,,,,,,,,
0,A9,eeg,392,264,801.451473,772.023808,779.201773,803.629428,,,,,,,,,,
0,A9,eeg,393,240,808.018166,806.537398,813.093409,810.838676,,,,,,,,,,
0,A9,eeg,394,276,811.757315,815.802677,821.789698,808.625848,,,,,,,,,,
0,A9,eeg,395,240,805.180860,817.715356,811.260076,803.070520,,,,,,,,,,
0,A9,eeg,396,252,803.435231,809.666264,812.609894,802.373541,,,,,,,,,,
0,A9,eeg,397,264,813.733211,805.036635,819.206351,810.625764,,,,,,,,,,
0,A9,eeg,398,264,809.088831,814.508555,803.550067,803.666060,,,,,,,,,,
0,A9,eeg,399,252,801.692399,801.623647,819.579632,807.184723,,,,,,,,,,
0,A9,eeg,400,252,808.193646,815.895697,807.104775,797.129052,,,,,,,,,,
0,A9,eeg,401,264,816.460624,806.185903,807.037554,818.351651,,,,,,,,,,
0,A9,eeg,402,252,817.091694,805.651349,813.999364,818.972032,,,,,,,,,,
0,A9,eeg,403,252,818.361246,832.043288,842.121345,817.577768,,,,,,,,,,
0,A9,eeg,404,264,800.216730,815.526557,823.185285,794.676437,,,,,,,,,,
0,A9,eeg,405,230,816.496418,801.479377,792.870687,805.599780,,,,,,,,,,
0,A9,eeg,406,248,794.884202,820.697745,835.347836,786.630629,,,,,,,,,,
0,A9,eeg,407,253,872.592769,806.859375,829.036467,838.923394,,,,,,,,,,
0,A9,eeg,408,251,844.386406,814.481269,822.101632,819.345328,,,,,,,,,,
0,A9,eeg,409,252,822.665563,809.373659,824.349236,812.494772,,,,,,,,,,
0,A9,eeg,410,264,814.114775,806.514047,812.164228,811.166058,,,,,,,,,,
0,A9,eeg,411,255,807.542056,804.835316,806.505497,804.712065,,,,,,,,,,
0,A9,eeg,412,261,814.411889,807.863115,815.287220,813.723355,,,,,,,,,,
0,A9,eeg,413,252,817.350719,811.447473,824.769755,818.685827,,,,,,,,,,
0,A9,eeg,414,264,794.101039,816.175215,809.496339,786.048535,,,,,,,,,,
0,A9,eeg,415,252,833.707774,809.878922,803.190593,829.913515,,,,,,,,,,
0,A9,eeg,416,252,785.693501,796.745308,791.550382,803.051490,,,,,,,,,,
0,A9,eeg,417,264,802.519848,804.705440,802.815942,808.301288,,,,,,,,,,
0,A9,eeg,418,252,804.981398,809.613498,799.746505,809.635883,,,,,,,,,,
0,A9,eeg,419,264,804.819906,810.976805,797.667893,803.737794,,,,,,,,,,
0,A9,eeg,420,252,807.793915,813.577245,803.687866,804.303452,,,,,,,,,,
0,A9,eeg,421,261,752.075003,838.112222,839.379675,856.591445,,,,,,,,,,
0,A9,eeg,422,243,804.673569,895.022835,792.590634,740.998960,,,,,,,,,,
0,A9,eeg,423,264,790.286933,801.913920,818.324176,802.382481,,,,,,,,,,
0,A9,eeg,424,253,782.293359,948.654245,839.074694,783.790414,,,,,,,,,,
0,A9,eeg,425,263,811.878718,781.910197,768.481734,776.947868,,,,,,,,,,
0,A9,eeg,426,252,777.580529,794.717865,768.030115,776.886593,,,,,,,,,,
0,A9,eeg,427,264,808.470696,797.551894,800.103787,809.566547,,,,,,,,,,
0,A9,eeg,428,252,797.730245,833.663003,779.945348,810.990174,,,,,,,,,,
0,A9,eeg,429,246,738.122636,736.283244,1060.581615,792.911345,,,,,,,,,,
0,A9,eeg,430,258,819.051313,928.467273,816.188631,808.045689,,,,,,,,,,
0,A9,eeg,431,264,815.122101,291.950675,623.656898,814.032356,,,,,,,,,,
0,A9,eeg,432,252,812.394039,866.161260,728.208764,800.883335,,,,,,,,,,
0,A9,eeg,433,240,817.816087,983.383549,895.633700,814.230010,,,,,,,,,,
0,A9,eeg,434,264,800.300673,948.855315,854.328448,809.395603,,,,,,,,,,
0,A9,eeg,435,264,828.250916,997.492368,808.402014,809.081196,,,,,,,,,,
0,A9,eeg,436,252,776.675535,1067.679223,730.041130,768.359497,,,,,,,,,,
0,A9,eeg,437,252,751.783388,696.094249,733.462846,755.713556,,,,,,,,,,
0,A9,eeg,438,264,813.685901,819.432234,807.437426,807.600733,,,,,,,,,,
0,A9,eeg,439,252,800.908920,837.721089,776.239023,788.336532,,,,,,,,,,
0,A9,eeg,440,252,809.392844,746.361416,810.364997,811.201233,,,,,,,,,,
0,A9,eeg,441,264,818.012820,797.506106,815.726499,824.006411,,,,,,,,,,
0,A9,eeg,442,252,812.560327,403.916942,739.474824,803.830165,,,,,,,,,,
0,A9,eeg,443,252,747.632566,632.986074,738.454708,766.192946,,,,,,,,,,
0,A9,eeg,444,252,816.132333,626.606644,772.468748,780.177192,,,,,,,,,,
0,A9,eeg,445,264,817.431315,837.544259,795.404457,821.491149,,,,,,,,,,
0,A9,eeg,446,248,755.695971,741.573909,751.549685,759.122503,,,,,,,,,,
0,A9,eeg,447,268,787.214750,788.101799,770.927643,787.492897,,,,,,,,,,
0,A9,eeg,448,252,787.356387,818.012675,779.846213,789.852319,,,,,,,,,,
0,A9,eeg,449,252,803.742227,835.496975,793.838453,805.152481,,,,,,,,,,
0,A9,eeg,450,264,777.893775,774.278085,767.873931,777.884615,,,,,,,,,,
0,A9,eeg,451,252,806.591517,646.453865,782.951334,819.366970,,,,,,,,,,
0,A9,eeg,452,264,829.793956,953.168501,785.021367,824.658121,,,,,,,,,,
0,A9,eeg,453,252,814.331940,831.573203,801.866681,797.891743,,,,,,,,,,
0,A9,eeg,454,252,802.386334,830.775335,805.006976,796.254436,,,,,,,,,,
0,A9,eeg,455,264,799.920636,817.280217,804.468868,796.297316,,,,,,,,,,
0,A9,eeg,456,252,793.993545,765.302341,818.511541,794.163033,,,,,,,,,,
0,A9,eeg,457,252,800.539567,673.277517,828.434502,812.002297,,,,,,,,,,
0,A9,eeg,458,264,795.819601,788.105921,812.469478,816.207268,,,,,,,,,,
0,A9,eeg,459,252,801.446163,815.774176,815.948461,815.731002,,,,,,,,,,
0,A9,eeg,460,252,848.445110,841.392232,798.070821,832.479797,,,,,,,,,,
0,A9,eeg,461,264,809.859588,813.978941,778.101341,792.115383,,,,,,,,,,
0,A9,eeg,462,228,793.576736,820.099451,787.999330,792.405053,,,,,,,,,,
0,A9,eeg,463,276,772.201522,826.115361,802.335166,776.477547,,,,,,,,,,
0,A9,eeg,464,264,828.653847,859.615383,824.456656,832.469473,,,,,,,,,,
0,A9,eeg,465,252,819.067972,803.396858,825.012792,817.827201,,,,,,,,,,
0,A9,eeg,466,252,817.844790,834.675127,819.264643,815.547127,,,,,,,,,,
0,A9,eeg,467,264,804.209403,821.541513,816.941394,808.782051,,,,,,,,,,
0,A9,eeg,468,240,815.500917,824.726344,809.937122,815.435439,,,,,,,,,,
0,A9,ppg,0,30,,,,,,,,94258127.466667,,,,,,
0,A9,ppg,1,66,,,,,,,,94498363.272727,,,,,,
0,A9,ppg,2,60,,,,,,,,95130202.133333,,,,,,
0,A9,ppg,3,66,,,,,,,,95178278.303030,,,,,,
0,A9,ppg,4,66,,,,,,,,94552832.484848,,,,,,
0,A9,ppg,5,60,,,,,,,,94037562.800000,,,,,,
0,A9,ppg,6,66,,,,,,,,93805909.212121,,,,,,
0,A9,ppg,7,66,,,,,,,,93556177.939394,,,,,,
0,A9,ppg,8,60,,,,,,,,93360653.333333,,,,,,
0,A9,ppg,9,66,,,,,,,,93068424.727273,,,,,,
0,A9,ppg,10,66,,,,,,,,92865286.909091,,,,,,
0,A9,ppg,11,60,,,,,,,,92441447.866667,,,,,,
0,A9,ppg,12,66,,,,,,,,92252466.181818,,,,,,
0,A9,ppg,13,66,,,,,,,,92643199.272727,,,,,,
0,A9,ppg,14,60,,,,,,,,92985511.733333,,,,,,
0,A9,ppg,15,66,,,,,,,,93496019.636364,,,,,,
0,A9,ppg,16,66,,,,,,,,91981953.454545,,,,,,
0,A9,ppg,17,60,,,,,,,,92761065.600000,,,,,,
0,A9,ppg,18,66,,,,,,,,92564444.363636,,,,,,
0,A9,ppg,19,66,,,,,,,,92375275.151515,,,,,,
0,A9,ppg,20,60,,,,,,,,91898365.200000,,,,,,
0,A9,ppg,21,66,,,,,,,,91761916.727273,,,,,,
0,A9,ppg,22,66,,,,,,,,91936812.848485,,,,,,
0,A9,ppg,23,60,,,,,,,,92498865.733333,,,,,,
0,A9,ppg,24,66,,,,,,,,92707619.272727,,,,,,
0,A9,ppg,25,66,,,,,,,,92611929.454545,,,,,,
0,A9,ppg,26,60,,,,,,,,92359196.400000,,,,,,
0,A9,ppg,27,66,,,,,,,,92230671.393939,,,,,,
0,A9,ppg,28,66,,,,,,,,91891037.575758,,,,,,
0,A9,ppg,29,60,,,,,,,,91644505.200000,,,,,,
0,A9,ppg,30,66,,,,,,,,91593797.333333,,,,,,
0,A9,ppg,31,66,,,,,,,,91531794.787879,,,,,,
0,A9,ppg,32,60,,,,,,,,91941801.066667,,,,,,
0,A9,ppg,33,66,,,,,,,,91578986.424242,,,,,,
0,A9,ppg,34,66,,,,,,,,91555628.969697,,,,,,
0,A9,ppg,35,65,,,,,,,,91441558.769231,,,,,,
0,A9,ppg,36,61,,,,,,,,91171762.491803,,,,,,
0,A9,ppg,37,66,,,,,,,,90413296.606061,,,,,,
0,A9,ppg,38,60,,,,,,,,88063207.066667,,,,,,
0,A9,ppg,39,66,,,,,,,,88977460.121212,,,,,,
0,A9,ppg,40,66,,,,,,,,89729939.272727,,,,,,
0,A9,ppg,41,60,,,,,,,,89695181.600000,,,,,,
0,A9,ppg,42,66,,,,,,,,89643871.030303,,,,,,
0,A9,ppg,43,66,,,,,,,,89665494.424242,,,,,,
0,A9,ppg,44,60,,,,,,,,89744822.800000,,,,,,
0,A9,ppg,45,66,,,,,,,,89864468.969697,,,,,,
0,A9,ppg,46,66,,,,,,,,89932734.909091,,,,,,
0,A9,ppg,47,60,,,,,,,,90340865.200000,,,,,,
0,A9,ppg,48,66,,,,,,,,90346324.242424,,,,,,
0,A9,ppg,49,66,,,,,,,,90188950.060606,,,,,,
0,A9,ppg,50,60,,,,,,,,89579581.333333,,,,,,
0,A9,ppg,51,60,,,,,,,,88739914.400000,,,,,,
0,A9,ppg,52,72,,,,,,,,89190872.333333,,,,,,
0,A9,ppg,53,60,,,,,,,,89812501.733333,,,,,,
0,A9,ppg,54,66,,,,,,,,89797472.484848,,,,,,
0,A9,ppg,55,66,,,,,,,,90417850.787879,,,,,,
0,A9,ppg,56,60,,,,,,,,90310375.866667,,,,,,
0,A9,ppg,57,66,,,,,,,,89998669.090909,,,,,,
0,A9,ppg,58,60,,,,,,,,89787332.266667,,,,,,
0,A9,ppg,59,66,,,,,,,,90049267.272727,,,,,,
0,A9,ppg,60,66,,,,,,,,90292600.969697,,,,,,
0,A9,ppg,61,66,,,,,,,,90197484.000000,,,,,,
0,A9,ppg,62,60,,,,,,,,89610782.000000,,,,,,
0,A9,ppg,63,66,,,,,,,,89113199.393939,,,,,,
0,A9,ppg,64,66,,,,,,,,89314359.030303,,,,,,
0,A9,ppg,65,60,,,,,,,,89668709.066667,,,,,,
0,A9,ppg,66,66,,,,,,,,89625396.484848,,,,,,
0,A9,ppg,67,66,,,,,,,,89268363.515152,,,,,,
0,A9,ppg,68,60,,,,,,,,89262676.533333,,,,,,
0,A9,ppg,69,66,,,,,,,,89484969.212121,,,,,,
0,A9,ppg,70,66,,,,,,,,89532319.393939,,,,,,
0,A9,ppg,71,60,,,,,,,,89197240.933333,,,,,,
0,A9,ppg,72,66,,,,,,,,89169889.939394,,,,,,
0,A9,ppg,73,66,,,,,,,,89399193.818182,,,,,,
0,A9,ppg,74,60,,,,,,,,89283064.800000,,,,,,
0,A9,ppg,75,66,,,,,,,,89027484.727273,,,,,,
0,A9,ppg,76,66,,,,,,,,88675079.515152,,,,,,
0,A9,ppg,77,60,,,,,,,,88272178.933333,,,,,,
0,A9,ppg,78,66,,,,,,,,87939462.303030,,,,,,
0,A9,ppg,79,66,,,,,,,,87672857.090909,,,,,,
0,A9,ppg,80,60,,,,,,,,87600414.000000,,,,,,
0,A9,ppg,81,66,,,,,,,,87708522.303030,,,,,,
0,A9,ppg,82,66,,,,,,,,87753162.060606,,,,,,
0,A9,ppg,83,60,,,,,,,,87125694.266667,,,,,,
0,A9,ppg,84,66,,,,,,,,87654725.454545,,,,,,
0,A9,ppg,85,66,,,,,,,,87720659.393939,,,,,,
0,A9,ppg,86,60,,,,,,,,87372086.533333,,,,,,
0,A9,ppg,87,66,,,,,,,,87162088.848485,,,,,,
0,A9,ppg,88,66,,,,,,,,86423113.454545,,,,,,
0,A9,ppg,89,60,,,,,,,,86959190.533333,,,,,,
0,A9,ppg,90,66,,,,,,,,87339340.848485,,,,,,
0,A9,ppg,91,66,,,,,,,,87290073.696970,,,,,,
0,A9,ppg,92,60,,,,,,,,86342828.000000,,,,,,
0,A9,ppg,93,66,,,,,,,,87146617.939394,,,,,,
0,A9,ppg,94,66,,,,,,,,87406336.969697,,,,,,
0,A9,ppg,95,60,,,,,,,,87476459.066667,,,,,,
0,A9,ppg,96,66,,,,,,,,87693321.090909,,,,,,
0,A9,ppg,97,66,,,,,,,,87849487.151515,,,,,,
0,A9,ppg,98,60,,,,,,,,87900489.600000,,,,,,
0,A9,ppg,99,66,,,,,,,,87958376.121212,,,,,,
0,A9,ppg,100,66,,,,,,,,88085970.303030,,,,,,
0,A9,ppg,101,60,,,,,,,,88048969.466667,,,,,,
0,A9,ppg,102,66,,,,,,,,88128461.939394,,,,,,
0,A9,ppg,103,66,,,,,,,,88171416.363636,,,,,,
0,A9,ppg,104,60,,,,,,,,88095669.466667,,,,,,
0,A9,ppg,105,66,,,,,,,,88183748.242424,,,,,,
0,A9,ppg,106,66,,,,,,,,87719523.393939,,,,,,
0,A9,ppg,107,60,,,,,,,,87841930.266667,,,,,,
0,A9,ppg,108,66,,,,,,,,87968607.757576,,,,,,
0,A9,ppg,109,66,,,,,,,,87507521.939394,,,,,,
0,A9,ppg,110,66,,,,,,,,87315751.151515,,,,,,
0,A9,ppg,111,60,,,,,,,,87422748.133333,,,,,,
0,A9,ppg,112,66,,,,,,,,86335042.424242,,,,,,
0,A9,ppg,113,60,,,,,,,,87641190.666667,,,,,,
0,A9,ppg,114,66,,,,,,,,87886654.545455,,,,,,
0,A9,ppg,115,66,,,,,,,,87843394.666667,,,,,,
0,A9,ppg,116,60,,,,,,,,88208073.466667,,,,,,
0,A9,ppg,117,66,,,,,,,,88402857.575758,,,,,,
0,A9,ppg,118,66,,,,,,,,88545177.212121,,,,,,
0,A9,ppg,119,60,,,,,,,,88333720.266667,,,,,,
0,A9,ppg,120,66,,,,,,,,88272381.090909,,,,,,
0,A9,ppg,121,66,,,,,,,,88613211.393939,,,,,,
0,A9,ppg,122,60,,,,,,,,88833138.666667,,,,,,
0,A9,ppg,123,66,,,,,,,,88777630.787879,,,,,,
0,A9,ppg,124,66,,,,,,,,88790341.939394,,,,,,
0,A9,ppg,125,60,,,,,,,,89016176.666667,,,,,,
0,A9,ppg,126,66,,,,,,,,89276068.363636,,,,,,
0,A9,ppg,127,66,,,,,,,,89328144.363636,,,,,,
0,A9,ppg,128,66,,,,,,,,89357094.060606,,,,,,
0,A9,ppg,129,60,,,,,,,,89401794.800000,,,,,,
0,A9,ppg,130,66,,,,,,,,88923028.000000,,,,,,
0,A9,ppg,131,60,,,,,,,,88936920.266667,,,,,,
0,A9,ppg,132,66,,,,,,,,89043516.363636,,,,,,
0,A9,ppg,133,66,,,,,,,,89303150.545455,,,,,,
0,A9,ppg,134,60,,,,,,,,89108904.133333,,,,,,
0,A9,ppg,135,66,,,,,,,,88778473.939394,,,,,,
0,A9,ppg,136,66,,,,,,,,88975727.030303,,,,,,
0,A9,ppg,137,60,,,,,,,,89147679.600000,,,,,,
0,A9,ppg,138,66,,,,,,,,89107875.272727,,,,,,
0,A9,ppg,139,66,,,,,,,,89150512.848485,,,,,,
0,A9,ppg,140,60,,,,,,,,89384535.866667,,,,,,
0,A9,ppg,141,66,,,,,,,,89403626.424242,,,,,,
0,A9,ppg,142,66,,,,,,,,89001147.515152,,,,,,
0,A9,ppg,143,60,,,,,,,,88960209.866667,,,,,,
0,A9,ppg,144,66,,,,,,,,89157289.454545,,,,,,
0,A9,ppg,145,66,,,,,,,,89232234.666667,,,,,,
0,A9,ppg,146,66,,,,,,,,89170928.606061,,,,,,
0,A9,ppg,147,60,,,,,,,,88935120.933333,,,,,,
0,A9,ppg,148,66,,,,,,,,89046252.121212,,,,,,
0,A9,ppg,149,66,,,,,,,,89351270.303030,,,,,,
0,A9,ppg,150,60,,,,,,,,89551671.600000,,,,,,
0,A9,ppg,151,66,,,,,,,,89688168.363636,,,,,,
0,A9,ppg,152,60,,,,,,,,89162789.733333,,,,,,
0,A9,ppg,153,66,,,,,,,,89487167.515152,,,,,,
0,A9,ppg,154,60,,,,,,,,89347923.066667,,,,,,
0,A9,ppg,155,66,,,,,,,,89403980.484848,,,,,,
0,A9,ppg,156,66,,,,,,,,89447582.424242,,,,,,
0,A9,ppg,157,66,,,,,,,,89533186.787879,,,,,,
0,A9,ppg,158,66,,,,,,,,89608876.848485,,,,,,
0,A9,ppg,159,60,,,,,,,,89648066.000000,,,,,,
0,A9,ppg,160,66,,,,,,,,89557924.363636,,,,,,
0,A9,ppg,161,66,,,,,,,,89590536.969697,,,,,,
0,A9,ppg,162,60,,,,,,,,89840277.200000,,,,,,
0,A9,ppg,163,66,,,,,,,,89707130.545455,,,,,,
0,A9,ppg,164,66,,,,,,,,89243870.545455,,,,,,
0,A9,ppg,165,60,,,,,,,,89238137.866667,,,,,,
0,A9,ppg,166,66,,,,,,,,89474444.363636,,,,,,
0,A9,ppg,167,60,,,,,,,,89167987.466667,,,,,,
0,A9,ppg,168,66,,,,,,,,89175311.272727,,,,,,
0,A9,ppg,169,66,,,,,,,,88974065.818182,,,,,,
0,A9,ppg,170,60,,,,,,,,88344183.066667,,,,,,
0,A9,ppg,171,66,,,,,,,,89206434.545455,,,,,,
0,A9,ppg,172,66,,,,,,,,89181001.212121,,,,,,
0,A9,ppg,173,66,,,,,,,,89056739.878788,,,,,,
0,A9,ppg,174,60,,,,,,,,89015129.200000,,,,,,
0,A9,ppg,175,66,,,,,,,,88776385.454545,,,,,,
0,A9,ppg,176,66,,,,,,,,88910537.212121,,,,,,
0,A9,ppg,177,60,,,,,,,,88735133.066667,,,,,,
0,A9,ppg,178,66,,,,,,,,88676080.848485,,,,,,
0,A9,ppg,179,66,,,,,,,,88223785.212121,,,,,,
0,A9,ppg,180,60,,,,,,,,87936014.666667,,,,,,
0,A9,ppg,181,66,,,,,,,,87958278.424242,,,,,,
0,A9,ppg,182,66,,,,,,,,88411697.333333,,,,,,
0,A9,ppg,183,60,,,,,,,,88607793.066667,,,,,,
0,A9,ppg,184,66,,,,,,,,88706654.424242,,,,,,
0,A9,ppg,185,60,,,,,,,,88805874.266667,,,,,,
0,A9,ppg,186,66,,,,,,,,88886849.818182,,,,,,
0,A9,ppg,187,66,,,,,,,,88899609.333333,,,,,,
0,A9,ppg,188,66,,,,,,,,89049816.606061,,,,,,
0,A9,ppg,189,60,,,,,,,,88818244.000000,,,,,,
0,A9,ppg,190,66,,,,,,,,88997899.636364,,,,,,
0,A9,ppg,191,66,,,,,,,,88708937.818182,,,,,,
0,A9,ppg,192,60,,,,,,,,88552807.066667,,,,,,
0,A9,ppg,193,66,,,,,,,,88602356.606061,,,,,,
0,A9,ppg,194,60,,,,,,,,88712381.066667,,,,,,
0,A9,ppg,195,66,,,,,,,,88742942.424242,,,,,,
0,A9,ppg,196,66,,,,,,,,88650476.484848,,,,,,
0,A9,ppg,197,66,,,,,,,,88745408.969697,,,,,,
0,A9,ppg,198,60,,,,,,,,89014014.933333,,,,,,
0,A9,ppg,199,66,,,,,,,,89008131.393939,,,,,,
0,A9,ppg,200,60,,,,,,,,88684874.000000,,,,,,
0,A9,ppg,201,66,,,,,,,,88595713.818182,,,,,,
0,A9,ppg,202,66,,,,,,,,88640805.696970,,,,,,
0,A9,ppg,203,60,,,,,,,,88747355.200000,,,,,,
0,A9,ppg,204,66,,,,,,,,89025335.636364,,,,,,
0,A9,ppg,205,66,,,,,,,,89181746.060606,,,,,,
0,A9,ppg,206,60,,,,,,,,89115150.266667,,,,,,
0,A9,ppg,207,66,,,,,,,,88764920.727273,,,,,,
0,A9,ppg,208,66,,,,,,,,89117142.424242,,,,,,
0,A9,ppg,209,66,,,,,,,,89171941.090909,,,,,,
0,A9,ppg,210,60,,,,,,,,88819654.533333,,,,,,
0,A9,ppg,211,66,,,,,,,,88774542.060606,,,,,,
0,A9,ppg,212,66,,,,,,,,89123162.666667,,,,,,
0,A9,ppg,213,60,,,,,,,,89448856.933333,,,,,,
0,A9,ppg,214,66,,,,,,,,89355127.878788,,,,,,
0,A9,ppg,215,66,,,,,,,,88916153.333333,,,,,,
0,A9,ppg,216,60,,,,,,,,88586075.600000,,,,,,
0,A9,ppg,217,66,,,,,,,,88031502.060606,,,,,,
0,A9,ppg,218,66,,,,,,,,87561171.636364,,,,,,
0,A9,ppg,219,54,,,,,,,,87966616.888889,,,,,,
0,A9,ppg,220,72,,,,,,,,87677309.000000,,,,,,
0,A9,ppg,221,60,,,,,,,,87473786.933333,,,,,,
